2-LTR circle formation,R-HSA-164843,BANF1,HMGA1,LIG4,PSIP1,XRCC4,XRCC5,XRCC6,gag,gag-pol,rev,vif,vpr,vpu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Presynaptic phase of homologous DNA pairing and strand exchange,R-HSA-5693616,ATM,ATR,ATRIP,BARD1,BLM,BRCA1,BRCA2,BRIP1,CHEK1,DNA2,EXO1,HUS1,KAT5,MRE11,NBN,RAD1,RAD17,RAD50,RAD51,RAD51B,RAD51C,RAD51D,RAD9A,RAD9B,RBBP8,RFC2,RFC3,RFC4,RFC5,RHNO1,RMI1,RMI2,RPA1,RPA2,RPA3,TOP3A,TOPBP1,WRN,XRCC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prevention of phagosomal-lysosomal fusion,R-HSA-9636383,CORO1A,HGS,RAB5A,RAB7A,RPS27A,Rv1410c,UBA52,UBB,UBC,VPS33B,esxG,esxH,lpdC,lprG,ndkA,ptpA,sapM,secA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Processing and activation of SUMO,R-HSA-3215018,RWDD3,SAE1,SENP1,SENP2,SENP5,SUMO1,SUMO2,SUMO3,UBA2,UBE2I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Processing of Capped Intronless Pre-mRNA,R-HSA-75067,CLP1,CPSF1,CPSF2,CPSF3,CPSF4,CPSF7,CSTF1,CSTF2,CSTF2T,CSTF3,FIP1L1,LSM10,LSM11,NCBP1,NCBP2,NUDT21,PABPN1,PAPOLA,PCF11,SLBP,SNRPB,SNRPD3,SNRPE,SNRPF,SNRPG,SYMPK,WDR33,ZNF473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Processing of DNA double-strand break ends,R-HSA-5693607,ATM,ATR,ATRIP,BABAM1,BARD1,BLM,BRCA1,BRCC3,BRE,BRIP1,CCNA1,CCNA2,CDK2,CHEK1,CLSPN,DNA2,EXO1,FAM175A,H2AFX,H2BC1,H2BC11,H2BC12,H2BC13,H2BC14,H2BC15,H2BC17,H2BC21,H2BC3,H2BC4,H2BC5,H2BC9,H2BS1,H2BU1,H3-4,H4C1,HERC2,HUS1,KAT5,MDC1,MRE11,NBN,NSD2,PIAS4,PPP4C,PPP4R2,RAD1,RAD17,RAD50,RAD9A,RAD9B,RBBP8,RFC2,RFC3,RFC4,RFC5,RHNO1,RMI1,RMI2,RNF168,RNF4,RNF8,RPA1,RPA2,RPA3,RPS27A,SIRT6,SUMO1,SUMO2,TIMELESS,TIPIN,TOP3A,TOPBP1,TP53BP1,UBA52,UBB,UBC,UBE2I,UBE2N,UBE2V2,UIMC1,WRN,,,,,,,,,,,,,,,,,,,
Processing of Intronless Pre-mRNAs,R-HSA-77595,CLP1,CPSF1,CPSF2,CPSF3,CPSF4,CPSF7,CSTF1,CSTF2,CSTF2T,CSTF3,FIP1L1,NCBP1,NCBP2,NUDT21,PABPN1,PAPOLA,PCF11,SYMPK,WDR33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Processing of SMDT1,R-HSA-8949664,AFG3L2,C2orf47,MCU,MCUB,MICU1,MICU2,MICU3,PARL,PHB,PHB2,PMPCA,PMPCB,SMDT1,SPG7,STOML2,YME1L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Processive synthesis on the C-strand of the telomere,R-HSA-174414,ACD,BLM,DNA2,FEN1,LIG1,PCNA,POLD1,POLD2,POLD3,POLD4,POT1,RPA1,RPA2,RPA3,TERF1,TERF2,TERF2IP,TINF2,WRN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Processive synthesis on the lagging strand,R-HSA-69183,DNA2,FEN1,LIG1,PCNA,POLA1,POLA2,POLD1,POLD2,POLD3,POLD4,PRIM1,PRIM2,RPA1,RPA2,RPA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prolactin receptor signaling,R-HSA-1170546,BTRC,CSH1,CUL1,GH1,GH2,GHR,JAK2,PRL,PRLR,PTPN11,RBX1,SH2B1,SKP1,STAT5A,STAT5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prolonged ERK activation events,R-HSA-169893,BRAF,CRK,CRKL,FRS2,KIDINS220,MAP2K1,MAP2K2,MAPK1,MAPK3,NGF,NTRK1,RAP1A,RAPGEF1,YWHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Propionyl-CoA catabolism,R-HSA-71032,MCEE,MMAA,MMUT,PCCA,PCCB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prostacyclin signalling through prostacyclin receptor,R-HSA-392851,GNAS,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,PTGIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prostanoid ligand receptors,R-HSA-391908,PTGDR,PTGDR2,PTGER1,PTGER2,PTGER3,PTGER4,PTGFR,PTGIR,TBXA2R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein methylation,R-HSA-8876725,CALM1,CAMKMT,EEF1A1,EEF2,EEF2KMT,ETFB,ETFBKMT,HSPA8,KIN,METTL10,METTL21A,METTL22,N6AMT2,PRMT3,RPS2,VCP,VCPKMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein repair,R-HSA-5676934,MSRA,MSRB1,MSRB2,MSRB3,PCMT1,TXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protein ubiquitination,R-HSA-8852135,BCL10,CDC34,CDC73,CTR9,DERL1,H2BC1,H2BC11,H2BC12,H2BC13,H2BC14,H2BC15,H2BC17,H2BC3,H2BC4,H2BC5,H2BC9,HLA-A,HLA-B,HLTF,LEO1,OTULIN,PAF1,PCNA,PEX10,PEX12,PEX13,PEX14,PEX2,PEX5,PRKDC,RAD18,RNF144A,RNF152,RNF181,RNF20,RNF40,RPS27A,RRAGA,RTF1,SELENOS,SHPRH,TMEM129,UBA1,UBA52,UBA6,UBB,UBC,UBE2A,UBE2B,UBE2C,UBE2D1,UBE2D2,UBE2D3,UBE2E1,UBE2E3,UBE2G1,UBE2G2,UBE2H,UBE2J2,UBE2K,UBE2L3,UBE2N,UBE2Q2,UBE2R2,UBE2S,UBE2T,UBE2V2,UBE2W,UBE2Z,UCHL3,US11,USP5,USP7,USP9X,VCP,WAC,WDR61,,,,,,,,,,,,,,,,,,,,,,,
Protein-protein interactions at synapses,R-HSA-6794362,APBA1,APBA2,APBA3,BEGAIN,CASK,DBNL,DLG1,DLG2,DLG3,DLG4,DLGAP1,DLGAP2,DLGAP3,DLGAP4,EPB41,EPB41L1,EPB41L2,EPB41L3,EPB41L5,FLOT1,FLOT2,GRIA1,GRIA3,GRIA4,GRIN1,GRIN2A,GRIN2B,GRIN2C,GRIN2D,GRM1,GRM5,HOMER1,HOMER2,HOMER3,IL1RAP,IL1RAPL1,IL1RAPL2,LIN7A,LIN7B,LIN7C,LRFN1,LRFN2,LRFN3,LRFN4,LRRC4B,LRRTM1,LRRTM2,LRRTM3,LRRTM4,NLGN1,NLGN2,NLGN3,NLGN4X,NLGN4Y,NRXN1,NRXN2,NRXN3,NTRK3,PDLIM5,PPFIA1,PPFIA2,PPFIA3,PPFIA4,PPFIBP1,PPFIBP2,PTPRD,PTPRF,PTPRS,RTN3,SHANK1,SHANK2,SHANK3,SHARPIN,SIPA1L1,SLITRK1,SLITRK2,SLITRK3,SLITRK4,SLITRK5,SLITRK6,STX1A,STXBP1,SYT1,SYT10,SYT12,SYT2,SYT7,SYT9,,,,,,,,,,,,
Proton-coupled monocarboxylate transport,R-HSA-433692,BSG,EMB,SLC16A1,SLC16A3,SLC16A7,SLC16A8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purine catabolism,R-HSA-74259,ADPRM,DNPH1,GDA,GPX1,ITPA,NT5C,NT5C1A,NT5C1B,NT5C2,NT5E,NUDT1,NUDT15,NUDT16,NUDT18,NUDT5,NUDT9,PNP,XDH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purine ribonucleoside monophosphate biosynthesis,R-HSA-73817,ADSL,ADSS,ADSSL1,ATIC,GART,GMPS,IMPDH1,IMPDH2,LHPP,PAICS,PFAS,PPAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purine salvage,R-HSA-74217,ADA,ADAL,ADK,AMPD1,AMPD2,AMPD3,APRT,DCK,DGUOK,GMPR,GMPR2,HPRT1,PNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purinergic signaling in leishmaniasis infection,R-HSA-9660826,C3,C3AR1,CASP1,CTSG,ENTPD1,ENTPD5,HSP90AB1,IL18,IL1A,IL1B,MEFV,NFKB1,NFKB2,NLRP3,NT5E,P2RX4,P2RX7,PSTPIP1,PYCARD,RELA,SUGT1,TXN,TXNIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyrimidine catabolism,R-HSA-73621,AGXT2,DPYD,DPYS,NT5C,NT5C1A,NT5C3A,NT5E,NT5M,TYMP,UPB1,UPP1,UPP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyrimidine salvage,R-HSA-73614,CDA,DCK,PUDP,TK1,TK2,TYMP,UCK1,UCK2,UCKL1,UPP1,UPP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyruvate metabolism,R-HSA-70268,BSG,DLAT,DLD,GLO1,GSTZ1,HAGH,LDHA,LDHAL6A,LDHAL6B,LDHB,LDHC,ME1,MPC1,MPC2,PDHA1,PDHA2,PDHB,PDHX,PDK1,PDK2,PDK3,PDK4,PDP1,PDP2,PDPR,PPARD,RXRA,SLC16A1,SLC16A3,SLC16A8,VDAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyruvate metabolism and Citric Acid -TCA- cycle,R-HSA-71406,ACO2,ADHFE1,BSG,CS,D2HGDH,DLAT,DLD,DLST,FAHD1,FH,GLO1,GSTZ1,HAGH,IDH2,IDH3A,IDH3B,IDH3G,L2HGDH,LDHA,LDHAL6A,LDHAL6B,LDHB,LDHC,MDH2,ME1,ME2,ME3,MPC1,MPC2,NNT,OGDH,PDHA1,PDHA2,PDHB,PDHX,PDK1,PDK2,PDK3,PDK4,PDP1,PDP2,PDPR,PPARD,RXRA,SDHA,SDHB,SDHC,SDHD,SLC16A1,SLC16A3,SLC16A8,SUCLA2,SUCLG1,SUCLG2,VDAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RA biosynthesis pathway,R-HSA-5365859,ADH1A,ADH1C,ADH4,AKR1C3,ALDH1A1,ALDH1A2,ALDH1A3,ALDH8A1,CRABP1,CYP26A1,CYP26B1,CYP26C1,DHRS3,DHRS4,DHRS9,RDH10,RDH11,RDH13,RDH14,RDH16,RDH5,SDR16C5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAB GEFs exchange GTP for GDP on RABs,R-HSA-8876198,AKT1,AKT2,AKT3,ALS2,ALS2CL,ANKRD27,CCZ1,CCZ1B,CHM,CHML,DENND1A,DENND1B,DENND1C,DENND2A,DENND2C,DENND2D,DENND3,DENND4A,DENND4B,DENND4C,DENND5A,DENND5B,DENND6A,DENND6B,GAPVD1,GDI1,GDI2,HPS1,HPS4,MADD,MON1A,MON1B,RAB10,RAB12,RAB13,RAB14,RAB18,RAB1A,RAB1B,RAB21,RAB27A,RAB27B,RAB31,RAB32,RAB35,RAB38,RAB39A,RAB39B,RAB3A,RAB3GAP1,RAB3GAP2,RAB3IL1,RAB3IP,RAB5A,RAB5B,RAB5C,RAB6A,RAB6B,RAB7A,RAB7B,RAB8A,RAB8B,RAB9A,RAB9B,RABGEF1,RGP1,RIC1,RIN1,RIN2,RIN3,RINL,SBF1,SBF2,ST5,TRAPPC1,TRAPPC10,TRAPPC11,TRAPPC12,TRAPPC13,TRAPPC2,TRAPPC2L,TRAPPC3,TRAPPC4,TRAPPC5,TRAPPC6A,TRAPPC6B,TRAPPC8,TRAPPC9,ULK1,YWHAE,,,,,,,,,,
RAB geranylgeranylation,R-HSA-8873719,CHM,CHML,PTP4A2,RAB10,RAB11A,RAB11B,RAB12,RAB13,RAB14,RAB15,RAB17,RAB18,RAB19,RAB1A,RAB1B,RAB20,RAB21,RAB22A,RAB23,RAB24,RAB25,RAB26,RAB27A,RAB27B,RAB29,RAB2A,RAB2B,RAB30,RAB31,RAB32,RAB33A,RAB33B,RAB34,RAB35,RAB36,RAB37,RAB38,RAB39A,RAB39B,RAB3A,RAB3B,RAB3C,RAB3D,RAB40A,RAB40B,RAB40C,RAB41,RAB42,RAB43,RAB44,RAB4A,RAB4B,RAB5A,RAB5B,RAB5C,RAB6A,RAB6B,RAB7A,RAB7B,RAB8A,RAB8B,RAB9A,RAB9B,RABGGTA,RABGGTB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAF activation,R-HSA-5673000,ARAF,BRAF,BRAP,CALM1,CAMK2A,CAMK2B,CAMK2D,CAMK2G,HRAS,JAK2,KRAS,KSR1,MAP2K1,MAP2K2,MAP3K11,MARK3,MRAS,NRAS,PHB,PPP1CB,PPP1CC,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,RAF1,SHOC2,SRC,YWHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAF-independent MAPK1-3 activation,R-HSA-112409,CDK1,DUSP1,DUSP10,DUSP16,DUSP2,DUSP4,DUSP5,DUSP6,DUSP7,DUSP8,DUSP9,IL6,IL6R,IL6ST,JAK1,JAK2,MAP2K1,MAP2K2,MAPK1,MAPK3,PEA15,PTPN11,TYK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAS processing,R-HSA-9648002,ABHD17A,ABHD17B,ABHD17C,ARL2,BCL2L1,CALM1,FNTA,FNTB,GOLGA7,HRAS,ICMT,KRAS,LYPLA1,NRAS,PDE6D,PRKCQ,PRKG2,RCE1,USP17L2,ZDHHC9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAS signaling downstream of NF1 loss-of-function variants,R-HSA-6802953,HRAS,KRAS,NF1,NRAS,SPRED1,SPRED2,SPRED3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RET signaling,R-HSA-8853659,ARTN,DOK1,DOK2,DOK4,DOK5,DOK6,FRS2,GAB1,GAB2,GDNF,GFRA1,GFRA2,GFRA3,GFRA4,GRB10,GRB2,GRB7,IRS2,MAPK7,NRTN,PDLIM7,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PIK3R3,PLCG1,PRKACA,PRKACB,PRKACG,PRKCA,PSPN,PTPN11,RAP1GAP,RET,SHANK3,SHC1,SHC3,SOS1,SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHO GTPases Activate NADPH Oxidases,R-HSA-5668599,CYBA,CYBB,MAPK1,MAPK11,MAPK14,MAPK3,NCF1,NCF2,NCF4,NOX1,NOX3,NOXA1,NOXO1,PIK3C3,PIK3R4,PIN1,PRKCA,PRKCB,PRKCD,PRKCZ,RAC1,RAC2,S100A8,S100A9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHO GTPases Activate ROCKs,R-HSA-5627117,CFL1,LIMK1,LIMK2,MYH10,MYH11,MYH14,MYH9,MYL12B,MYL6,MYL9,PAK1,PPP1CB,PPP1R12A,PPP1R12B,RHOA,RHOB,RHOC,ROCK1,ROCK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHO GTPases Activate Rhotekin and Rhophilins,R-HSA-5666185,LIN7B,RHOA,RHOB,RHOC,RHPN1,RHPN2,ROPN1,RTKN,TAX1BP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHO GTPases Activate WASPs and WAVEs,R-HSA-5663213,ABI1,ABI2,ABL1,ACTB,ACTG1,ACTR2,ACTR3,ARPC1A,ARPC1B,ARPC2,ARPC3,ARPC4,ARPC5,BAIAP2,BRK1,BTK,CDC42,CYFIP1,CYFIP2,GRB2,MAPK1,MAPK3,NCK1,NCKAP1,NCKAP1L,NCKIPSD,PTK2,RAC1,WAS,WASF1,WASF2,WASF3,WASL,WIPF1,WIPF2,WIPF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHO GTPases activate CIT,R-HSA-5625900,CDKN1B,CIT,DLG4,KIF14,MYH10,MYH11,MYH14,MYH9,MYL12B,MYL6,MYL9,PPP1CB,PPP1R12A,PPP1R12B,PRC1,RAC1,RHOA,RHOB,RHOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHO GTPases activate IQGAPs,R-HSA-5626467,CALM1,CDC42,CDH1,CLIP1,CTNNA1,CTNNB1,IQGAP1,IQGAP2,IQGAP3,MEN1,RAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHO GTPases activate KTN1,R-HSA-5625970,CDC42,KIF5A,KIF5B,KLC1,KLC2,KLC3,KLC4,KTN1,RAC1,RHOA,RHOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHO GTPases activate PAKs,R-HSA-5627123,CALM1,CDC42,CTTN,FLNA,LIMK1,MYH10,MYH11,MYH14,MYH9,MYL12B,MYL6,MYL9,MYLK,NF2,PAK1,PAK2,PAK3,PPP1CB,PPP1R12A,PPP1R12B,RAC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHO GTPases activate PKNs,R-HSA-5625740,AR,CDC25C,H2AB1,H2AC14,H2AC18,H2AC20,H2AC4,H2AC6,H2AC7,H2AFX,H2AJ,H2AZ1,H2AZ2,H2BC1,H2BC11,H2BC12,H2BC13,H2BC14,H2BC15,H2BC17,H2BC21,H2BC3,H2BC4,H2BC5,H2BC9,H2BS1,H2BU1,H3-3A,H3C1,H3C15,H4C1,KDM1A,KDM4C,KLK2,KLK3,MYH10,MYH11,MYH14,MYH9,MYL12B,MYL6,MYL9,NCOA2,PAK1,PDPK1,PKN1,PKN2,PKN3,PPP1CB,PPP1R12A,PPP1R12B,PPP1R14A,RAC1,RHOA,RHOB,RHOC,SFN,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOBTB GTPase Cycle,R-HSA-9706574,CCNE1,CDC37,CUL3,HGS,HSP90AA1,HSP90AB1,HTR7,LRRC41,PLIN3,RAB9A,RAB9B,RHOBTB1,RHOBTB2,RHOBTB3,ROCK1,ROCK2,VHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOBTB2 GTPase cycle,R-HSA-9013418,CDC37,CUL3,HSP90AA1,HSP90AB1,RHOBTB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHOBTB3 ATPase cycle,R-HSA-9706019,CCNE1,CUL3,HGS,HTR7,LRRC41,PLIN3,RAB9A,RAB9B,RHOBTB3,VHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIP-mediated NFkB activation via ZBP1,R-HSA-1810476,CHUK,DHX9,IKBKB,IKBKG,MYD88,NFKB1,NFKB2,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,RELA,RIPK1,RIPK3,TICAM1,TLR3,ZBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIPK1-mediated regulated necrosis,R-HSA-5213460,3a,BIRC2,BIRC3,CASP8,CDC37,CFLAR,CRMA,FADD,FAS,FASLG,FLOT1,FLOT2,HSP90AA1,MLKL,NS,OGT,PDCD6IP,PELI1,RIPK1,RIPK3,RIR1,RPS27A,SDCBP,SPI-2,STUB1,TNFRSF10A,TNFRSF10B,TNFSF10,TRADD,TRAF2,UBA52,UBB,UBC,UL36,XIAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMTs methylate histone arginines,R-HSA-3214858,ACTL6A,ACTL6B,ARID1A,ARID1B,ARID2,CARM1,CCND1,CDK4,COPRS,DNMT3A,H2AB1,H2AC1,H2AC11,H2AC12,H2AC14,H2AC18,H2AC20,H2AC21,H2AC4,H2AC6,H2AC7,H2AFX,H2AJ,H2AW,H2AZ1,H2AZ2,H3C1,H3C15,H4C1,JAK2,PBRM1,PRMT1,PRMT3,PRMT5,PRMT6,PRMT7,RBBP7,RPS2,SMARCA2,SMARCA4,SMARCB1,SMARCC1,SMARCC2,SMARCD1,SMARCD2,SMARCD3,SMARCE1,WDR5,WDR77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNA Pol II CTD phosphorylation and interaction with CE,R-HSA-77075,CCNH,CDK7,ERCC2,ERCC3,GTF2F1,GTF2F2,GTF2H1,GTF2H2,GTF2H3,GTF2H4,GTF2H5,MNAT1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,RNGTT,RNMT,SUPT5H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNA Pol II CTD phosphorylation and interaction with CE during HIV infection,R-HSA-167160,CCNH,CDK7,ERCC2,ERCC3,GTF2F1,GTF2F2,GTF2H1,GTF2H2,GTF2H3,GTF2H4,GTF2H5,MNAT1,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2K,POLR2L,RNGTT,RNMT,SUPT5H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNA Polymerase I Promoter Clearance,R-HSA-73854,45S pre-rRNA gene,CBX3,CCNH,CDK7,CHD3,CHD4,EHMT2,ERCC2,ERCC3,ERCC6,GATAD2A,GATAD2B,GTF2H1,GTF2H2,GTF2H3,GTF2H4,GTF2H5,H2AB1,H2AC14,H2AC18,H2AC20,H2AC4,H2AC6,H2AC7,H2AFX,H2AJ,H2AZ1,H2AZ2,H2BC1,H2BC11,H2BC12,H2BC13,H2BC14,H2BC15,H2BC17,H2BC21,H2BC3,H2BC4,H2BC5,H2BC9,H2BS1,H2BU1,H3-3A,H3C1,H3C15,H4C1,HDAC1,HDAC2,KAT2A,KAT2B,MAPK3,MBD2,MBD3,MNAT1,MTA1,MTA2,MTA3,POLR1A,POLR1B,POLR1C,POLR1D,POLR1E,POLR1F,POLR1G,POLR1H,POLR2E,POLR2F,POLR2H,POLR2K,POLR2L,RBBP4,RBBP7,RRN3,TAF1A,TAF1B,TAF1C,TAF1D,TBP,TTF1,UBTF,,,,,,,,,,,,,,,,,,,,
